Price,Bedrooms,Bathrooms,SqFt,City,Province,Year_Built,Type,Garage,Lot_Area
754614,4,2,1332,Calgary,ON,2007,House,0,9678
960159,3,2,2913,Ottawa,ON,1988,House,0,7439
564246,3,3,1657,Calgary,ON,2018,Apartment,1,3712
608013,5,2,2130,Vancouver,QC,1962,Condo,0,4354
726037,2,2,3073,Toronto,AB,1969,Apartment,0,5376
714049,4,2,3929,Calgary,ON,1983,Apartment,1,4390
476888,3,1,2473,Calgary,BC,2003,Condo,1,1562
926099,4,1,3390,Vancouver,BC,1967,Apartment,1,5436
877130,2,1,1004,Toronto,AB,1985,House,0,5070
267663,2,1,1538,Montreal,AB,2009,Condo,1,9924
445730,1,3,1592,Vancouver,BC,1998,House,1,9871
996845,1,2,2615,Montreal,ON,1960,Condo,0,6380
560179,5,3,1028,Calgary,ON,1994,Apartment,0,7640
379032,3,1,3173,Vancouver,QC,2000,House,0,3662
514648,4,2,1875,Ottawa,ON,1973,Apartment,1,2879
874652,3,2,1714,Vancouver,QC,1979,Apartment,0,8409
265168,1,3,803,Toronto,BC,1978,Condo,0,6353
130361,1,1,1563,Vancouver,QC,1956,Condo,0,5909
395595,3,2,3422,Calgary,BC,1984,Apartment,1,7887
712516,1,2,3474,Toronto,AB,1970,Apartment,1,4575
608026,5,2,1415,Vancouver,BC,1974,Apartment,0,2388
674787,4,1,2290,Montreal,ON,2009,House,0,9760
333447,1,2,992,Ottawa,ON,1978,Condo,1,7841
468570,2,2,2901,Ottawa,ON,1999,Apartment,1,8050
880141,4,3,1103,Ottawa,ON,1981,Condo,0,9615
186963,4,1,2403,Montreal,AB,1997,Apartment,0,3745
203986,3,2,1424,Vancouver,ON,1959,Apartment,1,9072
429325,2,3,1899,Toronto,ON,2012,Condo,1,5170
250325,1,2,2511,Ottawa,BC,2018,Condo,1,5138
576514,4,3,1962,Vancouver,QC,1976,Apartment,0,8141
262676,4,2,3886,Toronto,QC,1960,House,0,8174
520664,5,2,1082,Montreal,ON,1971,House,1,7663
328118,4,3,3294,Montreal,BC,1971,Apartment,1,7459
735950,3,3,1976,Vancouver,AB,1982,Condo,0,1950
609400,1,2,3092,Toronto,QC,2017,Condo,1,9835
231747,4,1,2400,Toronto,ON,1961,Condo,0,6266
192620,5,1,1107,Ottawa,BC,1984,House,1,3899
339864,4,2,2087,Vancouver,ON,1964,Apartment,1,8222
346322,3,3,2955,Calgary,ON,1958,Apartment,0,1680
950651,1,3,1875,Vancouver,BC,1995,Apartment,1,3387
264041,5,3,3895,Toronto,ON,1954,Apartment,1,1502
569938,2,3,1884,Toronto,ON,2022,Apartment,0,9286
628844,3,2,1369,Toronto,QC,2013,Apartment,1,3757
293131,1,1,3550,Vancouver,QC,2020,Condo,1,1099
189922,3,1,3250,Ottawa,BC,2009,Apartment,1,2352
350258,5,1,1283,Calgary,ON,2009,Condo,1,7547
374741,2,1,3361,Calgary,AB,2018,House,1,3316
390385,1,2,2188,Calgary,ON,1970,House,0,2586
482186,5,1,800,Montreal,ON,1998,Apartment,1,4007
115985,3,2,2152,Montreal,ON,1968,House,0,8062
180109,5,2,3282,Montreal,QC,1966,Apartment,1,7727
948893,5,3,1239,Toronto,ON,1970,House,0,6376
814232,5,2,1126,Montreal,QC,1957,Condo,1,4074
477491,1,3,2500,Calgary,QC,2011,House,1,4995
703276,2,1,3788,Montreal,BC,1958,Condo,1,4024
460449,3,3,2785,Vancouver,AB,1997,Apartment,1,6673
174236,4,1,1521,Vancouver,ON,1998,House,0,6355
616235,5,1,1910,Vancouver,QC,1961,House,1,9069
643926,2,2,2608,Toronto,ON,2007,Apartment,1,6295
726246,5,3,2347,Montreal,QC,1964,Apartment,0,8641
814289,1,2,1684,Ottawa,ON,1966,Condo,0,9535
407841,4,1,1941,Vancouver,AB,1973,House,0,2750
679796,2,1,1743,Montreal,ON,2002,Condo,1,2886
331973,5,3,3450,Vancouver,AB,1974,House,1,7569
637663,5,3,2400,Ottawa,ON,1952,House,0,6661
717205,1,1,2049,Vancouver,BC,1983,Condo,1,9220
202664,1,3,3922,Montreal,AB,1953,Apartment,1,1692
722063,4,1,3614,Montreal,ON,1970,House,1,7748
529530,1,1,2137,Toronto,ON,2014,House,1,8499
826986,2,1,2076,Vancouver,BC,1962,Condo,0,7071
677112,1,1,899,Toronto,ON,1980,Apartment,0,5947
219578,1,2,1519,Vancouver,ON,1988,House,1,6649
231034,3,3,3170,Calgary,ON,2005,Apartment,1,8395
655140,5,3,879,Vancouver,QC,1992,Condo,1,3678
515639,4,2,3175,Vancouver,BC,1973,House,0,7442
909089,4,2,965,Montreal,ON,1988,Apartment,1,2649
809414,2,1,1515,Ottawa,QC,2002,Condo,1,1393
635002,5,2,2233,Calgary,BC,2016,Apartment,0,3379
681970,4,2,2117,Ottawa,ON,2003,Condo,0,2436
680462,4,3,1773,Montreal,ON,1958,House,0,8522
410996,5,3,3671,Ottawa,QC,1997,Condo,1,4778
575954,2,1,3035,Vancouver,BC,1981,Condo,1,2305
782502,2,3,1856,Ottawa,AB,1971,House,0,9219
401325,5,3,1113,Ottawa,QC,2009,House,0,7004
754284,1,2,3660,Montreal,ON,2007,Condo,0,5678
295642,3,3,1329,Calgary,AB,2006,House,1,2607
594582,5,3,3676,Calgary,QC,2001,Apartment,1,6190
295869,1,2,3153,Vancouver,BC,2017,Apartment,1,7078
838533,4,2,3261,Toronto,ON,1965,House,0,1565
766702,4,1,3939,Calgary,BC,1986,Condo,1,7590
623479,2,1,1269,Ottawa,BC,2019,Condo,1,2224
282474,1,1,3524,Calgary,QC,2002,House,0,1898
286842,1,3,2760,Toronto,ON,1952,Condo,1,6576
400639,1,2,3226,Vancouver,AB,2008,Condo,1,9185
415616,4,2,869,Montreal,QC,1969,Condo,0,3342
431295,2,1,1866,Calgary,ON,2021,House,1,5622
675219,2,3,2982,Toronto,ON,1959,Apartment,1,6280
691115,5,2,1724,Calgary,ON,2010,Apartment,1,6447
753437,4,3,806,Montreal,BC,1960,Apartment,0,4952
911686,1,3,2715,Vancouver,ON,2009,House,1,6366
364696,2,3,883,Ottawa,ON,1977,Condo,0,8461
824120,4,2,1765,Montreal,ON,1988,Apartment,0,6322
304663,4,3,1239,Montreal,ON,1956,House,1,2317
190326,3,3,2551,Ottawa,ON,2010,House,0,2558
802685,1,1,1259,Vancouver,QC,1994,Condo,1,2917
804401,1,1,817,Ottawa,AB,1950,Condo,1,5776
453241,2,3,1376,Calgary,BC,2012,Apartment,1,2701
283507,3,1,3015,Vancouver,ON,1980,House,1,1827
793544,1,1,2807,Montreal,ON,1964,Condo,0,2907
686338,2,1,3096,Vancouver,BC,1968,Condo,1,9286
173134,3,3,2629,Montreal,ON,1988,Condo,0,9137
524588,3,3,2993,Toronto,AB,1999,House,0,6819
331721,4,2,2413,Toronto,AB,2006,House,1,3212
399650,2,1,2799,Toronto,QC,1964,Apartment,0,5924
893718,2,1,833,Vancouver,QC,2004,Condo,1,2156
794688,2,3,1693,Vancouver,ON,1973,House,1,4481
414729,2,3,3570,Montreal,BC,2001,House,1,5843
697737,2,3,3362,Montreal,QC,1953,Condo,0,2675
414369,4,1,2530,Vancouver,AB,1981,Condo,0,3005
808885,5,3,3646,Calgary,AB,2011,House,1,1594
754824,4,1,3482,Calgary,AB,1978,Condo,1,5647
433379,2,3,3939,Vancouver,ON,2017,Apartment,0,4018
840519,2,1,2610,Montreal,AB,2006,House,0,6326
654342,2,3,3404,Toronto,QC,1964,House,1,2962
994300,5,1,2677,Ottawa,AB,2022,Apartment,0,8077
929430,5,3,3565,Vancouver,ON,1967,Apartment,0,2526
261245,4,3,850,Calgary,ON,1994,House,0,1530
776462,4,2,2288,Ottawa,BC,1963,Apartment,0,8115
128429,4,3,3450,Montreal,QC,1965,House,0,6958
482913,3,3,1329,Vancouver,ON,1968,Condo,1,7595
104683,2,3,907,Calgary,QC,1991,House,0,6073
923352,1,1,836,Ottawa,ON,1961,Condo,0,7677
724360,5,1,3724,Calgary,QC,1978,Condo,0,6366
845510,2,1,3895,Vancouver,ON,1987,Condo,1,8346
603274,4,2,2780,Vancouver,QC,1982,Condo,1,7665
634309,3,1,988,Ottawa,QC,2009,Apartment,1,1427
434957,5,1,1001,Toronto,AB,1972,Apartment,0,5741
372507,3,1,3056,Calgary,QC,2012,Condo,1,2712
516798,4,1,1514,Calgary,BC,2001,Condo,0,3887
427788,2,2,2547,Ottawa,QC,1989,Apartment,1,6853
440712,3,1,1330,Calgary,QC,1962,House,1,5667
598421,3,1,3928,Ottawa,QC,1961,House,1,6462
792256,4,2,1916,Toronto,ON,1999,House,1,6899
590610,3,1,2961,Ottawa,ON,1998,House,0,1375
540190,3,3,2531,Toronto,AB,1997,Apartment,0,5125
423723,1,1,1041,Montreal,AB,1990,House,1,6464
349937,5,3,2102,Vancouver,ON,2004,Apartment,1,1835
840386,5,1,1479,Calgary,ON,2004,House,1,9918
796456,1,2,1564,Calgary,ON,1968,Apartment,1,6869
406841,2,2,2216,Ottawa,ON,2017,House,1,1322
357803,5,2,3229,Montreal,AB,2021,House,1,1268
894954,2,1,2306,Montreal,ON,1966,Condo,0,5506
673636,4,1,1269,Toronto,ON,1956,Apartment,1,3141
512896,2,1,1502,Vancouver,ON,1999,House,1,3301
132232,3,2,2699,Montreal,ON,1976,Condo,0,7396
356972,4,2,868,Vancouver,ON,1955,House,0,4594
340937,1,1,1847,Vancouver,ON,1967,Apartment,1,6097
705603,2,2,3023,Ottawa,BC,2010,House,1,2224
186775,2,1,1901,Montreal,ON,1966,Apartment,0,6681
936424,2,1,1271,Toronto,QC,2015,Apartment,0,9861
849114,1,1,3195,Vancouver,ON,1990,Apartment,0,4600
864525,5,2,870,Toronto,BC,1972,House,1,2254
412473,2,2,2225,Ottawa,QC,1988,Condo,0,8628
371279,5,2,1686,Ottawa,AB,1994,House,0,5177
566090,5,3,916,Calgary,ON,2004,Condo,1,1179
242710,2,1,3716,Ottawa,ON,1963,Apartment,0,7938
514910,4,2,1552,Toronto,BC,1966,Apartment,0,6148
887283,1,1,2314,Ottawa,ON,1952,Condo,1,5757
392571,1,3,1652,Toronto,BC,1997,House,1,6692
759960,3,3,2981,Vancouver,QC,2009,Apartment,0,8035
994679,5,1,1007,Toronto,ON,2022,Apartment,0,8303
556702,5,1,1167,Toronto,ON,2016,Apartment,0,3958
965664,1,3,3392,Toronto,AB,2007,Apartment,0,7370
735608,1,3,3463,Vancouver,ON,1955,Condo,0,1641
396633,3,3,2368,Ottawa,BC,2014,House,0,1979
241037,5,2,3196,Ottawa,AB,1973,Apartment,1,4718
936234,4,2,3360,Vancouver,ON,2003,Apartment,1,8632
130276,1,3,1976,Ottawa,ON,2002,House,0,9881
630765,2,1,1737,Montreal,ON,1955,House,0,3485
240625,1,1,2684,Calgary,ON,2022,Condo,0,1297
904284,4,1,3711,Calgary,ON,1961,House,1,6664
387204,5,3,1213,Montreal,BC,1979,House,0,9443
526093,5,3,1894,Toronto,AB,1955,Condo,0,9071
757712,5,3,1211,Ottawa,AB,1968,Apartment,0,9065
153430,1,2,1190,Toronto,AB,2004,Condo,0,9157
917470,5,1,1797,Ottawa,QC,2005,Condo,0,8638
939108,3,1,1426,Toronto,QC,1951,House,0,8744
859757,2,3,2147,Ottawa,AB,1987,House,0,3647
469698,5,3,2136,Ottawa,AB,1956,House,1,9975
845672,3,3,1458,Montreal,BC,1966,Condo,1,3915
915498,3,2,2734,Toronto,BC,2003,Condo,1,4543
365859,3,1,3453,Toronto,ON,1955,Apartment,1,6557
129511,2,1,1548,Montreal,QC,2010,Apartment,0,4711
532690,2,3,2737,Calgary,QC,1961,House,1,5422
951044,5,1,3374,Montreal,BC,1977,Apartment,0,4930
527199,5,2,3230,Ottawa,ON,1990,House,1,7399
199035,5,3,3354,Montreal,QC,1972,Apartment,1,3758
444437,2,1,851,Calgary,QC,1959,Apartment,1,6266
160493,3,1,1218,Ottawa,QC,2013,House,0,3329
602956,3,3,1994,Ottawa,AB,1963,House,0,5352
188787,4,3,3082,Vancouver,ON,2022,Condo,0,3990
112133,2,3,3354,Toronto,QC,1955,Apartment,0,4460
980492,2,1,2207,Ottawa,ON,2020,House,1,5598
485669,3,2,2485,Calgary,BC,2018,Apartment,1,7908
382123,2,2,3362,Toronto,ON,1967,Condo,0,8862
315725,3,1,3112,Ottawa,BC,2020,Apartment,1,6011
651425,5,2,1004,Toronto,ON,1975,House,1,5360
385991,4,2,2667,Vancouver,QC,1977,Condo,0,9245
814756,3,1,3464,Montreal,ON,1973,House,0,5744
421427,2,3,3174,Toronto,AB,1985,House,0,7223
256350,3,1,3694,Ottawa,AB,1952,House,1,7590
550059,4,1,3112,Toronto,ON,1985,Apartment,0,3980
201103,3,3,2254,Vancouver,BC,1969,Condo,0,5454
190619,1,1,1596,Vancouver,AB,1957,Condo,0,3488
146877,4,3,3652,Vancouver,AB,1961,House,1,7533
110259,1,3,1518,Calgary,ON,1989,House,1,8046
770036,4,1,1718,Vancouver,ON,1973,Condo,0,6704
915173,5,2,1304,Ottawa,ON,1962,House,0,2864
975912,2,2,1211,Montreal,ON,1979,Condo,1,8575
752162,3,2,3925,Montreal,AB,2010,Condo,1,1161
532019,5,2,2890,Ottawa,BC,1964,Apartment,0,7934
100751,3,1,3479,Montreal,ON,1957,Condo,0,3430
181469,1,1,1009,Calgary,ON,2003,House,1,4118
118400,1,1,2586,Vancouver,ON,2021,Condo,0,8732
846020,4,2,2543,Ottawa,AB,1994,Apartment,0,4015
220313,1,2,1454,Toronto,ON,2017,Apartment,1,5048
561307,5,2,2682,Calgary,BC,1956,House,1,9443
616734,1,3,2110,Calgary,ON,2016,Apartment,0,1861
355672,5,2,3516,Montreal,AB,1957,Apartment,0,5101
966192,5,1,982,Montreal,AB,1984,House,0,4267
279951,3,1,3376,Ottawa,QC,1960,Apartment,0,9877
590873,2,1,3588,Ottawa,ON,1982,House,0,8386
464264,4,2,3078,Toronto,ON,1956,Condo,0,3136
507566,2,1,1056,Ottawa,BC,1959,Apartment,0,9793
849260,4,2,3484,Montreal,ON,1988,Apartment,1,9543
675153,1,3,1450,Montreal,ON,1958,Condo,0,8130
311478,5,1,1873,Vancouver,BC,1978,Condo,0,5253
198283,5,2,3845,Montreal,ON,1997,Apartment,0,6350
833271,5,1,1018,Montreal,ON,2022,Apartment,1,6861
762807,5,2,1215,Toronto,AB,1981,Apartment,0,2432
580282,4,2,1252,Vancouver,QC,1966,Condo,1,2086
825526,2,3,2453,Montreal,BC,2014,Apartment,0,3228
901099,5,3,1623,Toronto,AB,1950,House,0,1889
416810,4,3,3428,Vancouver,ON,1959,Condo,0,1257
599015,3,3,2746,Ottawa,BC,1954,House,0,9083
621239,5,1,1310,Ottawa,ON,1957,Condo,0,2680
663965,4,1,2361,Ottawa,QC,1989,House,0,8329
194056,2,3,3420,Vancouver,BC,1954,House,1,5297
929193,4,3,1278,Toronto,ON,1993,Apartment,0,8051
522871,2,2,3716,Ottawa,ON,1954,Condo,1,2603
734954,1,2,3785,Toronto,QC,1983,Apartment,0,2424
668608,4,3,3213,Ottawa,BC,1977,Condo,1,5828
582908,4,3,1272,Montreal,ON,2014,Apartment,0,6001
176940,3,3,1968,Montreal,ON,1954,Condo,0,7329
839867,2,3,848,Vancouver,QC,2018,House,0,7136
268644,3,2,2173,Ottawa,AB,2011,House,1,8859
312752,1,3,1529,Calgary,AB,1961,House,0,7447
658755,2,2,1454,Ottawa,AB,1956,Apartment,1,1304
321331,1,1,1440,Ottawa,QC,2014,House,1,9129
273561,5,1,2071,Montreal,BC,1974,Condo,1,4195
301115,5,3,2287,Calgary,ON,1979,Apartment,0,1839
640789,4,3,1869,Vancouver,AB,2003,House,1,2445
244309,1,1,1406,Vancouver,ON,1982,Apartment,0,1799
122205,3,3,3172,Montreal,AB,1956,Apartment,1,2601
237012,3,2,1545,Toronto,AB,2021,Condo,1,8364
424829,5,2,3815,Montreal,AB,2000,House,0,5159
162493,3,2,1705,Toronto,QC,1955,House,0,8070
174963,3,1,2867,Montreal,ON,2012,Apartment,0,9434
356799,5,2,3280,Ottawa,AB,2008,Condo,1,7901
150173,4,1,1104,Vancouver,BC,1956,Apartment,0,7698
163661,4,3,1520,Ottawa,QC,2016,House,1,7952
965666,2,2,3313,Ottawa,ON,1984,Apartment,1,5498
219649,1,3,1673,Calgary,BC,1981,Condo,0,6896
736169,1,3,1272,Ottawa,AB,2019,Apartment,0,1123
933188,2,3,3814,Ottawa,BC,1979,Condo,0,3065
524272,1,1,2033,Calgary,AB,1992,Condo,1,6979
913227,5,3,2804,Montreal,QC,2011,Condo,1,6653
701115,5,1,3008,Calgary,QC,1961,Apartment,0,2423
427510,3,2,2882,Calgary,QC,1989,Condo,0,8119
908588,3,3,1699,Ottawa,AB,2000,Apartment,1,3009
239480,2,2,3600,Toronto,BC,1999,Apartment,1,6190
112138,1,3,3922,Calgary,BC,1963,House,0,3437
962865,4,3,1373,Vancouver,BC,1994,House,1,9801
568827,3,2,2834,Montreal,BC,1962,House,0,2727
289922,4,3,1858,Vancouver,BC,1967,Apartment,1,3367
343452,1,1,1509,Vancouver,ON,2022,Condo,0,9217
721121,1,1,3075,Montreal,AB,1954,House,1,7785
505572,5,2,3384,Calgary,AB,1975,House,1,9790
241561,5,1,2286,Toronto,AB,1995,Apartment,0,8429
933297,4,2,2857,Ottawa,ON,1984,House,0,4360
191119,1,2,2817,Calgary,ON,1992,Apartment,1,1357
941899,4,1,1111,Toronto,BC,1972,Condo,1,2790
184516,2,1,3073,Calgary,AB,2006,Condo,1,9828
745754,4,2,3123,Toronto,BC,1952,Apartment,1,6637
676826,4,3,2468,Ottawa,ON,2001,Apartment,1,5577
229643,2,3,1587,Montreal,BC,2006,Apartment,0,8369
442646,4,2,1707,Toronto,ON,1990,Condo,0,3436
669392,1,1,1919,Ottawa,ON,1975,Condo,1,8984
577497,2,1,2984,Montreal,ON,2020,Condo,0,1306
563201,3,1,1615,Montreal,BC,1974,Apartment,1,2819
411202,5,3,2650,Ottawa,ON,1971,Apartment,1,1216
990584,4,3,2423,Toronto,ON,1963,Condo,0,4170
443159,3,2,2934,Ottawa,ON,1987,Apartment,0,6986
398733,5,1,1905,Montreal,ON,1955,House,1,5865
922976,4,3,1613,Vancouver,QC,1978,Condo,0,9735
563460,1,2,3146,Montreal,AB,1981,Apartment,1,9862
134507,5,1,2115,Calgary,BC,2008,House,0,2942
362579,5,1,2853,Toronto,ON,1966,Condo,1,6312
264332,1,1,2137,Ottawa,BC,1978,House,0,1630
603653,4,2,2144,Calgary,AB,2018,House,1,6897
113422,5,3,2234,Vancouver,BC,2020,Condo,0,5160
951031,2,3,2932,Montreal,QC,2007,Apartment,0,7761
675508,5,3,1006,Calgary,AB,1995,Apartment,0,2982
830816,1,3,2886,Montreal,BC,1958,Apartment,1,2887
647223,4,2,1490,Ottawa,BC,1950,House,0,6767
217331,4,1,2518,Calgary,AB,2022,Apartment,0,7206
396271,4,3,1941,Ottawa,QC,1950,House,0,1075
970859,2,3,1478,Montreal,ON,1966,Apartment,1,1617
979705,3,3,3892,Ottawa,ON,1987,Apartment,0,1645
179109,2,1,3575,Ottawa,ON,2002,House,0,4940
826034,4,2,2723,Ottawa,QC,1986,House,1,8197
766947,3,2,2308,Ottawa,ON,1960,House,1,4460
234131,2,3,1896,Toronto,ON,1984,Apartment,0,3482
282916,5,1,2792,Ottawa,BC,1991,Condo,0,9007
223242,3,1,3672,Vancouver,BC,2009,House,0,9263
949305,4,3,2303,Vancouver,ON,1976,House,0,7738
810759,3,3,3975,Montreal,ON,1978,Apartment,1,7926
498430,1,1,3441,Ottawa,ON,1950,Apartment,0,3038
149425,2,1,3011,Ottawa,ON,1968,Apartment,0,7089
803240,4,3,3613,Calgary,BC,1962,House,0,2043
645697,3,3,2926,Vancouver,AB,1956,Apartment,0,5203
851518,3,2,1032,Montreal,AB,1966,Condo,1,5268
112198,3,2,3215,Calgary,ON,1968,House,1,5019
709296,2,3,2369,Toronto,ON,2004,Apartment,0,7166
963487,3,1,2160,Vancouver,ON,1992,House,1,4018
286032,1,3,3548,Vancouver,ON,1970,Apartment,0,7341
714527,4,1,1187,Vancouver,ON,1986,Apartment,1,4215
488270,3,3,1662,Montreal,ON,2016,Condo,1,7357
494416,1,3,1207,Vancouver,QC,2013,Condo,1,2779
422553,5,3,3119,Montreal,AB,1968,Apartment,1,4980
491543,5,3,1689,Montreal,AB,2013,House,0,3757
547844,4,1,3044,Ottawa,ON,1985,House,0,8923
294932,3,3,3353,Ottawa,QC,1983,Condo,1,9621
271144,2,2,3732,Calgary,BC,1971,Apartment,1,8404
272102,2,2,1440,Montreal,ON,2013,House,0,2279
262241,3,1,3322,Montreal,ON,1963,Apartment,0,9961
341473,2,2,3204,Montreal,QC,1980,House,1,9356
647958,4,3,3122,Ottawa,AB,1962,House,1,7190
657524,2,1,3461,Vancouver,AB,1990,Apartment,0,9007
726152,1,2,2732,Toronto,AB,2002,House,1,3517
466155,5,2,3780,Calgary,ON,1989,Condo,0,8011
835371,4,1,1233,Montreal,ON,2010,Condo,1,2087
525257,3,1,1875,Vancouver,ON,1970,Condo,1,8984
896547,2,3,2745,Vancouver,AB,2021,Apartment,0,8019
832067,5,3,1402,Ottawa,AB,1962,Condo,1,8239
850841,3,3,3067,Toronto,QC,1978,Apartment,1,9112
268947,5,3,2257,Toronto,AB,1992,House,0,3437
194134,3,2,2080,Toronto,AB,1962,Condo,0,9809
980763,3,1,3521,Ottawa,ON,2010,Condo,0,3796
752804,5,3,895,Vancouver,AB,1951,Apartment,0,3372
141526,4,3,3011,Vancouver,ON,1985,Apartment,0,7294
375353,2,2,2722,Toronto,BC,2012,Condo,0,7018
676567,2,2,2485,Ottawa,AB,1950,Condo,1,8308
113535,3,3,1434,Montreal,QC,2011,Apartment,1,4799
139864,1,2,3820,Ottawa,ON,1987,Condo,1,2094
857680,3,2,2878,Calgary,BC,2014,Apartment,0,1812
510765,5,3,2146,Montreal,AB,2001,Condo,1,6602
562988,4,3,3957,Montreal,ON,2018,Condo,0,8077
552375,4,3,1337,Montreal,ON,2002,Condo,0,3212
146161,3,2,3109,Ottawa,BC,2011,Apartment,0,2326
480799,2,2,2965,Ottawa,AB,1961,House,1,7802
979854,5,2,1506,Ottawa,BC,2009,House,1,9546
706709,4,1,1852,Ottawa,QC,2002,Apartment,0,2201
904270,1,1,2611,Ottawa,ON,2002,Condo,1,4294
980823,4,1,890,Montreal,ON,1990,Condo,0,6615
565823,2,2,3543,Montreal,ON,2002,House,1,2322
328391,2,1,2385,Toronto,AB,1975,House,1,3806
280759,5,1,1386,Montreal,ON,1997,Apartment,1,7627
691984,5,1,1101,Toronto,BC,1985,Condo,0,5551
726833,4,2,2465,Montreal,AB,2017,Apartment,1,7108
987565,2,2,1209,Vancouver,QC,1996,Condo,1,8726
128959,5,3,3104,Ottawa,AB,1960,Apartment,1,2641
806137,4,1,2447,Montreal,BC,1986,Apartment,0,3563
476388,1,2,872,Montreal,AB,1999,House,1,1698
941921,3,1,2893,Ottawa,QC,1982,House,0,1409
751615,2,3,3295,Toronto,AB,2014,Apartment,0,5857
443809,1,1,2418,Toronto,ON,1967,Apartment,1,9612
590302,1,3,1320,Ottawa,ON,1990,Condo,1,8664
826406,2,1,2527,Toronto,ON,2021,House,0,2420
878510,5,2,3746,Calgary,AB,1951,Apartment,0,5714
189647,3,2,3389,Montreal,AB,1988,House,0,6090
931718,5,3,2402,Vancouver,ON,1996,Condo,1,8018
967930,2,1,1868,Toronto,ON,1996,Condo,0,7015
617452,4,1,1400,Vancouver,ON,1982,Condo,0,9225
457211,5,1,2753,Vancouver,QC,1955,Condo,1,1332
656829,4,3,3689,Vancouver,BC,2005,Condo,0,6004
503585,4,1,1003,Vancouver,ON,1974,Condo,1,2376
155133,5,3,3049,Toronto,ON,1980,Apartment,1,7424
658786,4,3,1210,Ottawa,ON,2016,Apartment,0,6024
583676,4,1,3837,Vancouver,BC,1959,Condo,1,1794
588205,3,2,1582,Toronto,ON,1983,Condo,1,4019
341900,2,3,3625,Toronto,BC,2017,House,1,1280
850478,4,3,2454,Montreal,QC,2008,House,0,3808
828497,1,1,3470,Toronto,QC,1983,Condo,1,4566
674733,5,2,2169,Montreal,BC,2018,House,1,5112
555024,3,2,3453,Ottawa,QC,2019,House,1,4520
884289,2,2,1838,Montreal,AB,1973,House,0,9023
786831,3,1,3552,Montreal,ON,2022,House,1,3382
926498,1,2,3820,Calgary,ON,2012,House,0,8959
176075,1,2,1910,Montreal,AB,2006,Condo,0,6226
373327,4,1,3464,Vancouver,AB,2004,Apartment,1,3180
491714,2,3,2233,Vancouver,BC,1988,House,0,8792
276288,5,2,936,Calgary,ON,1991,Condo,1,1113
379652,2,2,1859,Montreal,BC,1956,Apartment,0,4545
980623,4,1,1051,Vancouver,ON,1957,Apartment,1,6378
846300,2,1,3019,Toronto,BC,1952,Condo,1,4386
510070,2,1,2677,Calgary,ON,1985,Condo,1,1337
243414,4,1,3765,Calgary,ON,1953,Condo,0,1498
515963,3,3,2934,Calgary,ON,1976,House,0,3176
967856,2,1,2518,Calgary,ON,1981,House,1,6079
446315,3,1,2927,Calgary,BC,1952,Apartment,1,9729
476249,5,2,2511,Calgary,AB,1995,House,0,4821
751135,5,2,1296,Vancouver,BC,1994,Apartment,1,6088
135400,5,2,891,Ottawa,QC,2004,House,1,3506
191210,2,2,3913,Ottawa,QC,2005,Condo,1,3692
123837,5,1,2993,Montreal,ON,1983,House,0,7824
742065,1,3,3572,Toronto,ON,1999,House,1,3789
581488,5,3,3037,Montreal,QC,1978,Condo,0,3145
117913,2,1,1002,Ottawa,BC,2020,Apartment,0,2341
161695,2,2,3921,Vancouver,ON,1997,House,0,1987
557326,3,1,3949,Toronto,BC,1983,Apartment,1,7013
453636,4,3,3859,Toronto,ON,1977,House,0,5324
411437,5,2,1187,Ottawa,ON,1996,Condo,0,4227
286318,3,3,2693,Calgary,QC,2021,Condo,0,7264
740192,3,3,830,Toronto,BC,1951,Apartment,0,4474
770602,2,2,3850,Ottawa,QC,2010,House,0,5057
239182,3,2,1464,Vancouver,BC,1999,Condo,0,1289
153339,3,3,3507,Ottawa,QC,1963,Apartment,0,6725
401856,3,3,2180,Toronto,ON,1978,House,0,8388
285929,5,2,2040,Ottawa,BC,1978,Apartment,0,1393
827158,2,1,1736,Toronto,BC,1980,House,0,5127
404880,3,1,3788,Calgary,ON,2011,Apartment,0,4045
302930,2,2,3228,Montreal,QC,1966,House,0,2084
275683,2,1,2106,Calgary,AB,1994,Apartment,1,5742
249908,4,2,3688,Ottawa,ON,2014,Condo,0,9120
461165,2,1,1681,Montreal,BC,1973,Apartment,1,2197
551120,5,3,1081,Ottawa,AB,2013,Condo,1,3454
240200,5,2,3651,Toronto,ON,1971,Condo,0,9010
378824,5,1,2978,Calgary,AB,1989,Condo,0,4977
696462,4,3,2842,Montreal,AB,1952,Apartment,0,7170
671201,4,3,2317,Montreal,ON,1967,House,1,2117
252350,3,3,962,Toronto,QC,2021,House,1,4304
855424,4,1,2318,Montreal,AB,1964,Apartment,1,9914
871247,5,2,2100,Ottawa,BC,2017,Apartment,1,3475
161630,3,1,1710,Ottawa,AB,1995,Condo,1,7911
972245,1,3,1284,Vancouver,ON,1958,House,1,3194
100945,5,2,2992,Montreal,QC,2019,House,1,6888
290052,1,2,1110,Calgary,BC,1960,Condo,1,3750
458782,3,2,2866,Vancouver,AB,2013,House,0,5003
115692,4,2,1256,Montreal,QC,1998,House,0,7832
811320,3,3,3586,Calgary,ON,1969,Condo,1,4090
298849,2,1,822,Montreal,AB,2019,Apartment,1,2545
274945,4,2,3371,Vancouver,ON,1970,Condo,1,1466
447230,1,1,2022,Calgary,ON,1981,Condo,1,7553
